pdf,thumb,ok,width,height,bytes,error
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Diccionario políticamente incorrecto (Carlos Rodríguez Braun).pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Diccionario políticamente incorrecto (Carlos Rodríguez Braun).cover.jpg,True,464,600,63096,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Economía de los no economistas (Carlos Rodríguez Braun).pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Economía de los no economistas (Carlos Rodríguez Braun).cover.jpg,True,464,600,58010,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Egoist-Communism_ What It Is and What It_Isn’t.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Egoist-Communism_ What It Is and What It_Isn’t.cover.jpg,True,451,600,42050,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Elementos de Economía Política_.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Elementos de Economía Política_.cover.jpg,True,362,600,32346,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Ensayos económicos los orígenes del capitalismo moderno (David Hume, Javier Ugarte Pérez).pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Ensayos económicos los orígenes del capitalismo moderno (David Hume, Javier Ugarte Pérez).cover.jpg",True,387,600,52835,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Escuela Austriaca\F.A. HAYEK 1899-1992_ALBUM BIOGRÁFICO.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Escuela Austriaca\F.A. HAYEK 1899-1992_ALBUM BIOGRÁFICO.cover.jpg,True,600,450,36704,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Escuela Austriaca\Fundamentos de la Escuela Austriaca sobre el capital y los_ciclos económicos e invitación al diálogo con la síntesis_neoclásica.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Escuela Austriaca\Fundamentos de la Escuela Austriaca sobre el capital y los_ciclos económicos e invitación al diálogo con la síntesis_neoclásica.cover.jpg,True,425,600,35560,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Escuela Austriaca\La Escuela Austríaca en el Siglo XXI.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Escuela Austriaca\La Escuela Austríaca en el Siglo XXI.cover.jpg,True,425,600,87351,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Ethics As Social Science The Moral Philosophy of Social Cooperation (New Thinking in Political Economy) (Leland B. Yeager).pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Ethics As Social Science The Moral Philosophy of Social Cooperation (New Thinking in Political Economy) (Leland B. Yeager).cover.jpg,True,402,600,39108,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Hume - Ensayos políticos.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Hume - Ensayos políticos.cover.jpg,True,373,600,14503,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\James and John Stuart Mill  Father and Son in the 19th Century (Bruce Mazlish).pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\James and John Stuart Mill  Father and Son in the 19th Century (Bruce Mazlish).cover.jpg,True,464,600,38560,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\ Kant_ Liberal y Anti-relativista.pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\ Kant_ Liberal y Anti-relativista.cover.jpg",True,392,600,32105,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\Contradicciones y posibilidades del liberalismo _utilitarista como ideología moderna.pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\Contradicciones y posibilidades del liberalismo _utilitarista como ideología moderna.cover.jpg",True,400,600,44892,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\El concepto de libertad en la Crítica de la razón práctica.pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\El concepto de libertad en la Crítica de la razón práctica.cover.jpg",True,410,600,29422,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\El Pensamiento Libertario de William Godwin_ Utilitarismo _y Racionalidad Instrumental.pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\El Pensamiento Libertario de William Godwin_ Utilitarismo _y Racionalidad Instrumental.cover.jpg",True,418,600,58713,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\ENCRUCIJADA POLÍTICA_ KANT ENTRE_EL LIBERALISMO Y EL REPUBLICANISMO_(PEDRO MEZA HERNÁNDEZ).pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\ENCRUCIJADA POLÍTICA_ KANT ENTRE_EL LIBERALISMO Y EL REPUBLICANISMO_(PEDRO MEZA HERNÁNDEZ).cover.jpg",True,486,600,48428,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\FUERZA Y LIBERTAD_ LA FILOSOFÍA KAN-_TIANA DEL DERECHO.pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\FUERZA Y LIBERTAD_ LA FILOSOFÍA KAN-_TIANA DEL DERECHO.cover.jpg",True,385,600,70213,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\IMMANUEL KANT, LA ILUSTRACIÓN, _EL INDIVIDUO Y EL ESTADO._EXAMEN Y CRÍTICA.pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\IMMANUEL KANT, LA ILUSTRACIÓN, _EL INDIVIDUO Y EL ESTADO._EXAMEN Y CRÍTICA.cover.jpg",True,432,600,38100,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\J_S_Mill_utilitarismo_y_liberalismo.pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\J_S_Mill_utilitarismo_y_liberalismo.cover.jpg",True,425,600,20759,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\Kant y el Pensamiento Liberal Contemporáneo.pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\Kant y el Pensamiento Liberal Contemporáneo.cover.jpg",True,385,600,58042,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\KANT Y EL PROBLEMA DE LA LIBERTAD.pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\KANT Y EL PROBLEMA DE LA LIBERTAD.cover.jpg",True,464,600,12906,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\Kant y Rawls_ ¿liberales e individualistas_.pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\Kant y Rawls_ ¿liberales e individualistas_.cover.jpg",True,420,600,17120,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\Kant, el Filósofo de la Libertad_.pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\Kant, el Filósofo de la Libertad_.cover.jpg",True,464,600,34777,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\Kant_ ¿liberal o republicano_.pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\Kant_ ¿liberal o republicano_.cover.jpg",True,424,600,40402,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\La doctrina kantiana de la_reciprocidad entre libertad y_razón.pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\La doctrina kantiana de la_reciprocidad entre libertad y_razón.cover.jpg",True,424,600,31679,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\La moral y el derecho positivo_kantiano_ ¿cómo pensamos la_libertad_.pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\La moral y el derecho positivo_kantiano_ ¿cómo pensamos la_libertad_.cover.jpg",True,425,600,33376,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\Las categorías de la libertad en Kant.pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\Las categorías de la libertad en Kant.cover.jpg",True,426,600,55743,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\Liberalismo y republicanismo _en la concepción kantiana_de «ciudadanía».pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\Liberalismo y republicanismo _en la concepción kantiana_de «ciudadanía».cover.jpg",True,464,600,19947,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\Observaciones sobre Kant y el _liberalismo.pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\Observaciones sobre Kant y el _liberalismo.cover.jpg",True,423,600,46441,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\Sobre la Libertad de Kant.pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\Sobre la Libertad de Kant.cover.jpg",True,425,600,36331,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\UTILITARISMO Y LIBERALISMO. _AMISTAD, UNION Y ULTERIOR DIVORCIO.pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\UTILITARISMO Y LIBERALISMO. _AMISTAD, UNION Y ULTERIOR DIVORCIO.cover.jpg",True,464,600,59858,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\¿Es la filosofía de Kant individualista_.pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Kant, Utilitarismo\¿Es la filosofía de Kant individualista_.cover.jpg",True,425,600,46412,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\La filosofia helenistica en la historiografia anarquista.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\La filosofia helenistica en la historiografia anarquista.cover.jpg,True,415,600,55982,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\La Ética del Pragmatismo_.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\La Ética del Pragmatismo_.cover.jpg,True,425,600,24651,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Más economía para andar por casa (Olvido Macías Valle, etc.).pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Más economía para andar por casa (Olvido Macías Valle, etc.).cover.jpg",True,464,600,41955,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Panfletos liberales III (Carlos Rodríguez Braun).pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Panfletos liberales III (Carlos Rodríguez Braun).cover.jpg,True,464,600,52867,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Panfletos liberales IV (Carlos Rodríguez Braun).pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Panfletos liberales IV (Carlos Rodríguez Braun).cover.jpg,True,464,600,44038,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Panfletos liberales. Reflexiones de un economista audaz (Carlos Rodríguez Braun).pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Panfletos liberales. Reflexiones de un economista audaz (Carlos Rodríguez Braun).cover.jpg,True,464,600,36025,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\The Cynics and Stoics_(Diogenes Laërtius).pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\The Cynics and Stoics_(Diogenes Laërtius).cover.jpg,True,451,600,5958,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\THE LIFE OF JOHN BRIGHT.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\THE LIFE OF JOHN BRIGHT.cover.jpg,True,378,600,44463,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\The Life of Richard Cobden.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\The Life of Richard Cobden.cover.jpg,True,424,600,40070,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\The Life of William Ewart Gladstone.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\The Life of William Ewart Gladstone.cover.jpg,True,464,600,59294,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\The Roman Libertarians - An Ancient Philosophy of Freedom (Journal of Private Enterprise).pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\The Roman Libertarians - An Ancient Philosophy of Freedom (Journal of Private Enterprise).cover.jpg,True,464,600,38598,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Tonterías económicas (Carlos Rodríguez Braun).pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Tonterías económicas (Carlos Rodríguez Braun).cover.jpg,True,464,600,59978,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Tonterías económicas III (Carlos Rodríguez Braun).pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Tonterías económicas III (Carlos Rodríguez Braun).cover.jpg,True,464,600,55348,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Una Extensa Revisión de la Ética Argumentativa, Brindando un Enfoque Plenamente Praxeológico.pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\Una Extensa Revisión de la Ética Argumentativa, Brindando un Enfoque Plenamente Praxeológico.cover.jpg",True,365,600,56698,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\¿DIÓGENES DE SINOPE PROTOANARQUISTA_.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\ Junio\¿DIÓGENES DE SINOPE PROTOANARQUISTA_.cover.jpg,True,384,600,26422,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\ Adam Smith_ La riqueza de las naciones y la teoría de los sentimientos morales.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\ Adam Smith_ La riqueza de las naciones y la teoría de los sentimientos morales.cover.jpg,True,424,600,37831,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Banca central.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Banca central.cover.jpg,True,424,600,48052,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Elementos de Econometria aplicada.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Elementos de Econometria aplicada.cover.jpg,True,424,600,45707,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Europa-en-la-encrucijada-digital.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Europa-en-la-encrucijada-digital.cover.jpg,True,416,600,57810,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Ideas & Debate.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Ideas & Debate.cover.jpg,True,424,600,54682,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Informe-33-Redes-sociales-Anonimato-bots-normas-censura.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Informe-33-Redes-sociales-Anonimato-bots-normas-censura.cover.jpg,True,600,600,39488,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Informe-35-IA-y-mercado-de-trabajo.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Informe-35-IA-y-mercado-de-trabajo.cover.jpg,True,600,600,41823,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Intervencion-estatal-y-pobreza-energetica-WEB.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Intervencion-estatal-y-pobreza-energetica-WEB.cover.jpg,True,416,600,43071,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Laissez - Faire 2017.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Laissez - Faire 2017.cover.jpg,True,424,600,47312,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Laissez - Faire 2019.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Laissez - Faire 2019.cover.jpg,True,424,600,59931,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Policy_Brief_ES_EN_Barreras_Competitividad_Nuclear_interactuvo (1).pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\Policy_Brief_ES_EN_Barreras_Competitividad_Nuclear_interactuvo (1).cover.jpg,True,416,600,44883,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\RSE_EU-BLUEPRINT_CAPITULO-3.pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Agosto\RSE_EU-BLUEPRINT_CAPITULO-3.cover.jpg,True,416,600,46241,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Julio\ Hayek y la revolución Cripto_Orden espontáneo en defensa de la propiedad privada_(Luciano Niccoló Pagani).pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Julio\ Hayek y la revolución Cripto_Orden espontáneo en defensa de la propiedad privada_(Luciano Niccoló Pagani).cover.jpg,True,464,600,48392,
D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Julio\Crypto-Politics  Encryption and Democratic Practices in the Digital Era (Linda Monsees).pdf,D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Julio\Crypto-Politics  Encryption and Democratic Practices in the Digital Era (Linda Monsees).cover.jpg,True,400,600,71499,
"D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Septiembre\Ciudad chárter - Wikipedia, la enciclopedia libre.pdf","D:\Documentos\Acracia\Biblioteca Acracia\      😱 NUEVO 2026\ 🗓️ NUEVO 2025\  📅 MESES 2025\Septiembre\Ciudad chárter - Wikipedia, la enciclopedia libre.cover.jpg",True,464,600,72206,
